one_year_return_percentile,six_month_return_percentile,three_month_return_percentile,one_month_return_percentile,price-to-earnings_ratio,pe_percentile,price-to-book_ratio,pb_percentile,price-to-sales_ratio,ps_percentile,ev/ebitda,ev/ebitda_percentile,ev/gp,ev/gp_percentile,stock_price,market_capitalization,number_of_share_to_buy,price,shares_to_buy,price_to_momentum,ticker,one_year_price_return,six_month_price_return,three_month_price_return,one_month_price_return,value_score,market_cap_category,momentum_score
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.36189208035798087,-0.3467625356206727,0.12350172945288408,-0.11997967137396394,-0.17627630010558226,-0.3618920803579809,ALK,Unknown,Unknown,Unknown,Unknown,Unknown,Mid,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.15917091531858768,0.8042059674886558,0.05366948313154856,1.4053583361237583,-0.06806586008811195,-0.8158381959251103,-1.7926304656320533,-1.7296649072899013,-0.3011116238719615,-1.7747546437294475,-0.16953854860384163,-0.19176072234474692,-0.40883331129230616,0.16572623567881245,0.44103795270836543,-0.1695385486038416,ALL,Unknown,Unknown,Unknown,Unknown,10.7%,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.13391950949261808,-0.3235030877535572,-0.4514201145519214,-0.11997967137396394,-0.17627630010558226,-0.1339195094926181,ALLE,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.0156450026469978,-0.18955250262643888,-0.5365937210711519,-0.11997967137396394,-0.17627630010558226,-0.01564500264699782,ALXN,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.13764490184510875,0.23021031212121634,-0.4514201145519214,-0.11997967137396394,-0.17627630010558226,-0.13764490184510875,AMAT,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.49627421888595286,-0.2959433893511436,4.44606226030383,-0.11997967137396394,-0.17627630010558226,-0.4962742188859528,AMCR,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.26980252551511863,0.1696521654944027,-0.21719269662403767,-0.11997967137396394,-0.17627630010558226,-0.2698025255151187,AMD,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.152412464335917,-0.23649523894540755,-0.4301267129221138,-0.11997967137396394,-0.17627630010558226,-0.152412464335917,AME,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.16017207528349597,0.30794938081263523,-0.6217673275903822,-0.11997967137396394,-0.17627630010558226,0.16017207528349595,AMGN,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.17491283639047334,-0.2437128320402986,-0.6217673275903822,-0.11997967137396394,-0.17627630010558226,0.17491283639047334,AMP,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.22345014250817524,0.20679200585167032,-0.6430607292201899,-0.11997967137396394,-0.17627630010558226,0.2234501425081752,AMT,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,8.88479975236211,8.145394625272479,-0.8559947455182659,-0.11997967137396394,-0.17627630010558226,8.88479975236211,AMZN,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
-1.4104589072065643,-6.161381697390335,-0.13624226910896917,1.3645899323898631,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.4561933596954325,-0.2520933939550106,-0.7069409341096127,1.5553832431731887,-0.3447999114330102,0.4561933596954325,ANET,76.71%,25.89%,18.44%,8.71%,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.42357607557326615,-0.23477997600387468,-0.6856475324798051,-0.11997967137396394,-0.17627630010558226,0.42357607557326604,ANSS,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.5035514049245762,0.07644313687061675,-0.7069409341096127,-0.11997967137396394,-0.17627630010558226,0.5035514049245762,ANTM,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.13787332393621385,-0.12761008131550666,-0.6217673275903822,-0.11997967137396394,-0.17627630010558226,0.13787332393621382,AON,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.3343938605475104,-0.3280959003759723,-0.004258680325961582,-0.11997967137396394,-0.17627630010558226,-0.3343938605475104,AOS,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.4688564032269749,-0.3433655654229089,1.9547342696163386,-0.11997967137396394,-0.17627630010558226,-0.4688564032269749,APA,Unknown,Unknown,Unknown,Unknown,Unknown,Mid,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.2687176797985112,-0.07424061893896747,-0.6643541308499975,-0.11997967137396394,-0.17627630010558226,0.26871767979851113,APD,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.33895009579875796,-0.1824382536910331,0.017034721303846027,-0.11997967137396394,-0.17627630010558226,-0.33895009579875796,APH,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.0848997784659606,-0.17497659680630712,-0.4940069178115366,-0.11997967137396394,-0.17627630010558226,-0.08489977846596061,APTV,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.02850966688581445,-0.2505287763101367,-0.5365937210711519,-0.11997967137396394,-0.17627630010558226,-0.02850966688581444,ARE,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.2641474335268055,-0.3236619902649652,-0.23848609825384529,-0.11997967137396394,-0.17627630010558226,-0.2641474335268055,ATO,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.2714910126964633,-0.021506939505817294,-0.21719269662403767,-0.11997967137396394,-0.17627630010558226,-0.2714910126964633,ATVI,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.04832990055728402,-0.2423195462458829,-0.579180524330767,-0.11997967137396394,-0.17627630010558226,0.048329900557283985,AVB,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.7704931878800212,0.5746398654806527,-0.749527737369228,-0.11997967137396394,-0.17627630010558226,0.770493187880021,AVGO,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.058862844402815064,-0.30111076774173884,-0.579180524330767,-0.11997967137396394,-0.17627630010558226,0.05886284440281501,AVY,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.09299379638288276,-0.24936952650927285,-0.4940069178115366,-0.11997967137396394,-0.17627630010558226,-0.09299379638288273,AWK,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
-0.5421408154368497,-0.23153145763763497,-2.0001456327141316,-2.841463081270303,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.05498943411071198,0.27973054608896863,-0.5153003194413442,0.35948642206644704,-0.3330804797018845,-0.05498943411071198,AXP,83.26%,40.07%,15.81%,2.28%,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,3.7584990670319964,-0.22387184521774947,-0.8347013438884584,-0.11997967137396394,-0.17627630010558226,3.7584990670319964,AZO,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,-0.8154177398401281,-2.467115158761197,-0.08667158108331782,-2.4523794533479095,1.0718290411901006,7.638812221504426,-9.514491121859752,-2.359241853199242,-13.7915181991279,-2.216833188321887,0.1339603218969071,0.27376320919221847,-0.6217673275903822,0.7707032582643079,0.09681371372204493,0.1339603218969071,BA,Unknown,Unknown,Unknown,Unknown,11.0%,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.4120642708893657,1.2895444730424,0.5706631636788438,-0.11997967137396394,-0.17627630010558226,-0.4120642708893657,BAC,Unknown,Unknown,Unknown,Unknown,Unknown,Mega,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.3079408947064437,-0.18643234347352797,-0.11072568847499963,-0.11997967137396394,-0.17627630010558226,-0.3079408947064437,BAX,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,-0.20832015100710752,-0.24437317672581213,-0.34495310640288335,-0.11997967137396394,-0.17627630010558226,-0.20832015100710755,BBY,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
0.07778820681219911,0.08661650382790721,0.05501042385225637,0.07995353485941961,0.09302790646407907,-0.03613340439204094,0.048758290004199054,-0.06706066749138187,0.04049555908124166,-0.06559617936139675,0.05661771741276762,-0.0984882747066095,0.04511906284715961,-0.10117158205807136,0.1554282303454323,-0.03019674850915529,-0.6217673275903822,-0.11997967137396394,-0.17627630010558226,0.15542823034543224,BDX,Unknown,Unknown,Unknown,Unknown,Unknown,Large,0.0
